id,tweet,emotion,intensity,cleaned_tweet,tokens,y_train_encoded
41120,My producer is mixing and mastering the songs now for #murky #notebook #mixtape\nThe tape will be out soon for free download ðŸ”¥ðŸŽ¶ðŸ’¨ðŸ’¯,sadness,0.229,producer mix master song murky notebook mixtapenthe tape soon free download,"['producer', 'mix', 'master', 'song', 'murky', 'notebook', 'mixtapenthe', 'tape', 'soon', 'free', 'download']",3
40545,"@sundersays made me laugh, that quote. In a sort of rueful way.",sadness,0.375,make laugh quote sort rueful way,"['make', 'laugh', 'quote', 'sort', 'rueful', 'way']",3
20972,Fewer and fewer good horror offerings from Hollywood every year. Or have I just gotten too old for this shit?,fear,0.292,fewer good horror offering hollywood every year get old shit,"['fewer', 'good', 'horror', 'offering', 'hollywood', 'every', 'year', 'get', 'old', 'shit']",1
20702,If you really care like you state @flyfrontier @FrontierCare then I would seriously address sensitivity training to your employees #awful,fear,0.42,really care like state would seriously address sensitivity training employee awful,"['really', 'care', 'like', 'state', 'would', 'seriously', 'address', 'sensitivity', 'training', 'employee', 'awful']",1
40877,What a grim night #GetTheFireLit ðŸ”¥,sadness,0.667,grim night getthefirelit,"['grim', 'night', 'getthefirelit']",3
30342,"She gave a playful wink, taking the goggles off her head, swinging them around her finger. 'I would never~' @VerminEngineer",joy,0.534,give playful wink take goggles head swing around finger would never,"['give', 'playful', 'wink', 'take', 'goggles', 'head', 'swing', 'around', 'finger', 'would', 'never']",2
20654,Still waiting to see if my @london2012track will make an appearance next week - two months today it was ordered  #badservice,fear,0.453,still wait see make appearance next week two month today order badservice,"['still', 'wait', 'see', 'make', 'appearance', 'next', 'week', 'two', 'month', 'today', 'order', 'badservice']",1
21933,Another day Another flight ðŸ™ˆ  I swear my last ever @easyjet flight!!!! You take the LOVE out of flying #easyjet  #alwaysdelayed,fear,0.521,another day another flight swear last ever flight take love fly easyjet alwaysdelayed,"['another', 'day', 'another', 'flight', 'swear', 'last', 'ever', 'flight', 'take', 'love', 'fly', 'easyjet', 'alwaysdelayed']",1
30898,@r0Ils ppl get triggered over u smiling they're irrelevant,joy,0.17,ppl get trigger u smile theyre irrelevant,"['ppl', 'get', 'trigger', 'u', 'smile', 'theyre', 'irrelevant']",2
40330,"@cotsonika @NHL well, they should all be unhappy for the way they played.  Right @fmjacob ??",sadness,0.542,well unhappy way play right,"['well', 'unhappy', 'way', 'play', 'right']",3
10009,How is it suppose to work if you do that? Wtf dude? Thanks for pissing me off. ,anger,0.875,suppose work wtf dude thanks piss,"['suppose', 'work', 'wtf', 'dude', 'thanks', 'piss']",0
21874,Omg I actually thought she was going to jump. #bully #SouthPark20 #southpark,fear,0.729,omg actually think go jump bully southpark southpark,"['omg', 'actually', 'think', 'go', 'jump', 'bully', 'southpark', 'southpark']",1
40646,@wabermes The @RavalliRepublic had a good one but then the reporter quit. ,sadness,0.312,good one reporter quit,"['good', 'one', 'reporter', 'quit']",3
40703,"@petercoffin So safe blues are ok. Are reds ok as well? Obviously, battleground states would not.",sadness,0.263,safe blue ok reds ok well obviously battleground state would,"['safe', 'blue', 'ok', 'reds', 'ok', 'well', 'obviously', 'battleground', 'state', 'would']",3
40055,Too many gloomy days,sadness,0.792,many gloomy day,"['many', 'gloomy', 'day']",3
41293,i cant live anymore my roblox got termianted :(((((((((((((((((((((((( #sad #killme #lol #robloxgamer,sadness,0.792,cant live anymore roblox get termianted sad killme lol robloxgamer,"['cant', 'live', 'anymore', 'roblox', 'get', 'termianted', 'sad', 'killme', 'lol', 'robloxgamer']",3
22135,@CharlieEblacker hate being shy ðŸ˜©,fear,0.646,hate shy,"['hate', 'shy']",1
21511,#Obama #DOJ have destroyed USA!These #CharlotteProtest are acts of #terrorism dating back to #Ferguson Terrorism is how it should be treated,fear,0.604,obama doj destroy usathese charlotteprotest act terrorism date back ferguson terrorism treat,"['obama', 'doj', 'destroy', 'usathese', 'charlotteprotest', 'act', 'terrorism', 'date', 'back', 'ferguson', 'terrorism', 'treat']",1
20541,Ronaldo has been shocking. He's tried to do skill twice and he's nearly fallen over both times,fear,0.5,ronaldo shock hes try skill twice nearly fall time,"['ronaldo', 'shock', 'hes', 'try', 'skill', 'twice', 'nearly', 'fall', 'time']",1
40040,After spending Â£450 @Debenhams I was offered a Â£5 voucher. I asked if I could spend it at weekend? Was told 'no valid today only' #unhappy,sadness,0.814,spending offer voucher ask could spend weekend tell valid today unhappy,"['spending', 'offer', 'voucher', 'ask', 'could', 'spend', 'weekend', 'tell', 'valid', 'today', 'unhappy']",3
21882,@Roger_Dagenham Aye. There's a brief window in both morning and afternoon otherwise just horrific until late evening.,fear,0.566,aye theres brief window morning afternoon otherwise horrific late evening,"['aye', 'theres', 'brief', 'window', 'morning', 'afternoon', 'otherwise', 'horrific', 'late', 'evening']",1
31385,Lunatic Asylum: The place where optimism most flourishes.,joy,0.458,lunatic asylum place optimism flourish,"['lunatic', 'asylum', 'place', 'optimism', 'flourish']",2
11476,Never let me see you frown,anger,0.229,never let see frown,"['never', 'let', 'see', 'frown']",0
21896,i had a panic attack the other night because i thought my mum was out but she was actually downstairs and she started bashing around hrjdjd,fear,0.811,panic attack night think mum actually downstairs start bash around hrjdjd,"['panic', 'attack', 'night', 'think', 'mum', 'actually', 'downstairs', 'start', 'bash', 'around', 'hrjdjd']",1
41514,@SalterUK second pair of scales I have bought that have stopped working after battery change. Is this an issue you are aware of?  #unhappy,sadness,0.604,second pair scale buy stop work battery change issue aware unhappy,"['second', 'pair', 'scale', 'buy', 'stop', 'work', 'battery', 'change', 'issue', 'aware', 'unhappy']",3
41122,"#recession, #economic #gloom? The brightest #stars shine in the darkest nights! Our #html5 #webdesign rocks! #rtblitz #finovate #wlsb",sadness,0.521,recession economic gloom bright star shine dark night html webdesign rock rtblitz finovate wlsb,"['recession', 'economic', 'gloom', 'bright', 'star', 'shine', 'dark', 'night', 'html', 'webdesign', 'rock', 'rtblitz', 'finovate', 'wlsb']",3
11251,All the young people are so bitter about how the older contestants probably know how to make Bakewell Tarts ðŸ˜‚ #GBBO,anger,0.375,young people bitter old contestant probably know make bakewell tarts gbbo,"['young', 'people', 'bitter', 'old', 'contestant', 'probably', 'know', 'make', 'bakewell', 'tarts', 'gbbo']",0
11399,Just found out tonight my son will not be doing practical work counting towards his GCSE exam. OK then! I thought STEM was all the rage??,anger,0.562,find tonight son practical work counting towards gcse exam ok think stem rage,"['find', 'tonight', 'son', 'practical', 'work', 'counting', 'towards', 'gcse', 'exam', 'ok', 'think', 'stem', 'rage']",0
20928,Halloween party coming soon! #turnt #ruinT #lit #firesauce #hotsauce #mildsauce #getsauced #champagnedreams #scary #haunt #kittens,fear,0.312,halloween party come soon turnt ruint lit firesauce hotsauce mildsauce getsauced champagnedreams scary haunt kitten,"['halloween', 'party', 'come', 'soon', 'turnt', 'ruint', 'lit', 'firesauce', 'hotsauce', 'mildsauce', 'getsauced', 'champagnedreams', 'scary', 'haunt', 'kitten']",1
22061,@chloemcaleese what a nightmare!,fear,0.792,nightmare,['nightmare'],1
10272,"@Lexual__ @jdspielman10 RIP to the 100s of black men,, women,CHILDREN killed in Chicago. Where is the outrage?",anger,0.562,rip black men womenchildren kill chicago outrage,"['rip', 'black', 'men', 'womenchildren', 'kill', 'chicago', 'outrage']",0
30570,"every time a new Anthony Weiner revelation breaks, Bill Clinton says a prayer of thanks that texting/DMing didn't exist in his heyday.",joy,0.375,every time new anthony weiner revelation break bill clinton say prayer thanks textingdming didnt exist heyday,"['every', 'time', 'new', 'anthony', 'weiner', 'revelation', 'break', 'bill', 'clinton', 'say', 'prayer', 'thanks', 'textingdming', 'didnt', 'exist', 'heyday']",2
31287,The #chiropractor makes me so #happy.,joy,0.685,chiropractor make happy,"['chiropractor', 'make', 'happy']",2
40934,@TicciKasie1 //this is sadly what my history teacher talked about why the fuck do I remember that?!,sadness,0.604,sadly history teacher talk fuck remember,"['sadly', 'history', 'teacher', 'talk', 'fuck', 'remember']",3
30164,@jimadair3 Guitar shop owners everywhere rejoice,joy,0.667,guitar shop owner everywhere rejoice,"['guitar', 'shop', 'owner', 'everywhere', 'rejoice']",2
21947,"Migraine hangover all day. Stood up to do dishes and now I'm exhausted again. GAD, depression &amp; chronic pain #anxiety #depression #pain",fear,0.88,migraine hangover day stood dish im exhaust gad depression amp chronic pain anxiety depression pain,"['migraine', 'hangover', 'day', 'stood', 'dish', 'im', 'exhaust', 'gad', 'depression', 'amp', 'chronic', 'pain', 'anxiety', 'depression', 'pain']",1
21538,Putin feels it acceptable to bomb &amp; kill aid workers. Soon he may be sitting at the same table as Trump!! #Armageddon #USApleasedont ,fear,0.708,putin feel acceptable bomb amp kill aid worker soon may sit table trump armageddon usapleasedont,"['putin', 'feel', 'acceptable', 'bomb', 'amp', 'kill', 'aid', 'worker', 'soon', 'may', 'sit', 'table', 'trump', 'armageddon', 'usapleasedont']",1
40073,Groom gloom.,sadness,0.766,groom gloom,"['groom', 'gloom']",3
30988,18' \nMichael Carrick as struck the back of the net much to the delight of under pressure man u fanz and MOU...,joy,0.481,nmichael carrick strike back net much delight pressure man u fanz mou,"['nmichael', 'carrick', 'strike', 'back', 'net', 'much', 'delight', 'pressure', 'man', 'u', 'fanz', 'mou']",2
10070,@mjmralph then it's poor packaging my Amazon and the fulfilled seller should be furious as much as you ðŸ˜•,anger,0.75,poor packaging amazon fulfilled seller furious much,"['poor', 'packaging', 'amazon', 'fulfilled', 'seller', 'furious', 'much']",0
40647,@jaymohr37 droop saw naked wrestling and asked 'What if I get a hole in one?' #jaymohrsports,sadness,0.312,droop saw naked wrestling ask get hole one jaymohrsports,"['droop', 'saw', 'naked', 'wrestling', 'ask', 'get', 'hole', 'one', 'jaymohrsports']",3
21380,"#Determine to #start putting the Word in your #heart #consistently. Every day a #line here, a line there--a tape here, a #tape there ðŸ’¨",fear,0.34,determine start put word heart consistently every day line line therea tape tape,"['determine', 'start', 'put', 'word', 'heart', 'consistently', 'every', 'day', 'line', 'line', 'therea', 'tape', 'tape']",1
20889,I lost my blinders .... ,fear,0.333,lose blinder,"['lose', 'blinder']",1
40990,Overwhelming sadness.  This too shall pass.  #lonley #startingover,sadness,0.917,overwhelming sadness shall pass lonley startingover,"['overwhelming', 'sadness', 'shall', 'pass', 'lonley', 'startingover']",3
10631,"Grateful for all the hungry people in my life! Hungry to learn, change, grow, help, etc - not sure anybody has it better! ",anger,0.396,grateful hungry people life hungry learn change grow help etc sure anybody good,"['grateful', 'hungry', 'people', 'life', 'hungry', 'learn', 'change', 'grow', 'help', 'etc', 'sure', 'anybody', 'good']",0
11695,"Not by wrath does one kill, but by laughter.  Friedrich Nietzsche #friedrichnietzsche",anger,0.292,wrath one kill laughter friedrich nietzsche friedrichnietzsche,"['wrath', 'one', 'kill', 'laughter', 'friedrich', 'nietzsche', 'friedrichnietzsche']",0
10185,Why are people that don't have iPhones so bitter about iPhones???? Can someone explain,anger,0.625,people dont iphones bitter iphones someone explain,"['people', 'dont', 'iphones', 'bitter', 'iphones', 'someone', 'explain']",0
30640,backed pats -2.5 10/11 just before #pleasing,joy,0.327,back pat please,"['back', 'pat', 'please']",2
21446,The 2008 crisis was just the tremor In advance of the earthquake',fear,0.604,crisis tremor advance earthquake,"['crisis', 'tremor', 'advance', 'earthquake']",1
20625,"Texans played horrible.  Bad play calling, bad protection of the ball, bad coaching, bad defense, bad overall performance. #Texans #horrible",fear,0.458,texans play horrible bad play call bad protection ball bad coach bad defense bad overall performance texans horrible,"['texans', 'play', 'horrible', 'bad', 'play', 'call', 'bad', 'protection', 'ball', 'bad', 'coach', 'bad', 'defense', 'bad', 'overall', 'performance', 'texans', 'horrible']",1
31218,ðŸ’¥âš–ï¸Yeahâ€¼ï¸ PAULâ€¼ï¸âš–ï¸ðŸ’¥ #joyous #glorious #BB18,joy,0.92,yeah paul joyous glorious bb,"['yeah', 'paul', 'joyous', 'glorious', 'bb']",2
30685,@CNN &amp; @donlemon must be rejoicing ovet #Charlotte protests. \n#NorthCarolina,joy,0.28,amp must rejoice ovet charlotte protest nnorthcarolina,"['amp', 'must', 'rejoice', 'ovet', 'charlotte', 'protest', 'nnorthcarolina']",2
11359,"Glasgow Girls' is a real tonic @stratfordeast:an eclectic range of songs, barbed humour and eloquence in its fiery rage against injustice",anger,0.583,glasgow girls real tonic eclectic range song barb humour eloquence fiery rage injustice,"['glasgow', 'girls', 'real', 'tonic', 'eclectic', 'range', 'song', 'barb', 'humour', 'eloquence', 'fiery', 'rage', 'injustice']",0
10844,@Aurena1701 @AngryOrchard he didn't sting me luckily. He just flew off happy and drunk. Lolololol,anger,0.146,didnt sting luckily fly happy drunk lolololol,"['didnt', 'sting', 'luckily', 'fly', 'happy', 'drunk', 'lolololol']",0
10027,Bloody parking ticket ðŸ˜’ðŸ’¸ #fuming,anger,0.792,bloody park ticket fuming,"['bloody', 'park', 'ticket', 'fuming']",0
30245,"Being a veteran just totally got me out of a ticket. I'm elated right now, close call.",joy,0.604,veteran totally get ticket im elate right close call,"['veteran', 'totally', 'get', 'ticket', 'im', 'elate', 'right', 'close', 'call']",2
20487,"False alarm, she's not coming out today ðŸ˜ž",fear,0.521,false alarm shes come today,"['false', 'alarm', 'shes', 'come', 'today']",1
